text,audio_text,path,audio_path
"This is a demonstration video, presented as a static, eye-level medium shot from a front view. The scene is set in an outdoor grassy area on a sunny day, illuminated by natural light, with trees and a wooden shed visible in the background. In the center, a man with short brown hair, wearing a black baseball cap, safety glasses, an olive green t-shirt with a 'Kentucky Ballistics' logo, and a watch, holds a black rifle. He gestures with his hands and then shows a magazine loaded with a single bullet to the camera. He speaks, saying, [SPEECH_0]. A black camera on a tripod is in the left foreground, recording the scene.","A clear, calm male voice speaks in a neutral and informative tone. The audio is clean and well-recorded, with no noticeable background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/505838ced21637232435759d83ef1a0d-Scene-016_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/505838ced21637232435759d83ef1a0d-Scene-016_cropped.wav
"This is a vlog, presented as a static, eye-level close-up shot from a front view. The scene is set on an outdoor beach during the daytime, with a wooden pier, sand, and a row of palm trees in the background under an overcast sky, illuminated by soft, natural light. In the center foreground, a man with long blonde hair and a beard, wearing a pink and blue tie-dye hooded towel over his head, is speaking to the camera with a neutral, conversational expression. He says, [SPEECH_0]. The constant, low-level ambient sound of wind is audible throughout the clip.","A clear, conversational male voice speaking in a calm and neutral tone. The dialogue is natural and relaxed, with a moderate pace. The background is filled with the constant, low-level ambient sound of wind.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/bde2ac489b5ddb5adc410b8a12696f8a-Scene-040.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/bde2ac489b5ddb5adc410b8a12696f8a-Scene-040.wav
"This is a news report, captured in a static, eye-level medium shot from a front view. The scene is set outdoors at night, with a dark wooden fence and some green foliage in the background, under low-key lighting. A woman with long, dark, curly hair, wearing a blue hooded jacket over a red shirt, gold hoop earrings, and a silver necklace, is in the center of the frame. She is speaking directly to the camera with an engaged and informative expression. The continuous sound of light rain falling is audible in the background. She reports, [SPEECH_0].","A clear, professional female voice speaks in a calm and informative tone, delivering a news report. The speech is steady and well-paced, with a neutral emotional tone. The background is filled with the continuous, gentle sound of light rain.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/1c2962ef0c3438eed09342494756298e-Scene-002_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/1c2962ef0c3438eed09342494756298e-Scene-002_subtitle_cropped.wav
"This is an instructional video, presented as a static, eye-level close-up shot from a front view. The scene takes place in an outdoor, rural landscape on a sunny day, illuminated by harsh natural light, with a dirt road and dry brush in the foreground and a body of water in the background. A man with a beard and long hair, wearing a green baseball cap and a brown hooded sweatshirt, is the main subject in the center of the frame. He is holding a fishing line and a small, bright green lure, manipulating the lure with his fingers. He looks down at the lure with a concentrated expression. He speaks, saying, [SPEECH_0].","A clear, calm male voice speaks in a neutral and instructional tone. The audio is clean and well-recorded, with no background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/cd5890882a8802af9533eeacb5989f1c-Scene-003.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/cd5890882a8802af9533eeacb5989f1c-Scene-003.wav
"This is a vlog filmed in a static, eye-level medium shot from a front view. The scene is set in an open, arid field during twilight, with a clear sky and natural lighting. A man with short brown hair, wearing a grey puffer jacket over a white t-shirt, stands in the center foreground with an engaged and conversational expression. He is talking to the camera and gesturing with his right arm towards the background. In the upper right background, a bright, full moon is visible. The background consists of a flat, brown field and distant mountains. A low, continuous whooshing sound, likely wind, is audible in the background. The man speaks, saying, [SPEECH_0].","A clear, conversational male voice speaking in a calm and informative tone. The speech is steady and at a moderate pace, with a natural, slightly informal cadence. A low, continuous whooshing sound, likely wind, is present in the background.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/26cd4615c9e2d5548096aacc0afd7c10-Scene-053_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/26cd4615c9e2d5548096aacc0afd7c10-Scene-053_subtitle_cropped.wav
"This is an interview, presented as a static, eye-level medium shot from a front view. The scene is set on the stern of a luxury yacht during the daytime, with a rocky coastline visible in the background and calm water. A middle-aged man with short, light-colored hair, wearing a dark blazer over a white shirt and white trousers, is in the center of the frame. He is sitting on a black sofa with blue and white cushions and is speaking while gesturing with his hands. The yacht's white railings and multiple steering wheels are visible behind him. The man speaks, saying, [SPEECH_0]. A low humming sound from the boat's engine is audible in the background.","A clear, neutral male voice speaking in a calm and conversational tone. The dialogue is steady and informative, with a slight echo suggesting an open-air recording environment. A constant, low-frequency hum from a boat engine is present in the background.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/b972a1981ce7ecf8cc37e5d261bb0125-Scene-040.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/b972a1981ce7ecf8cc37e5d261bb0125-Scene-040.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set in an outdoor area at night, with a swimming pool, palm trees, and a building with string lights in the background, under low-key lighting. In the center, a man with short dark hair, wearing a black t-shirt with 'Roka' and 'USA Triathlon' logos, sits with his arms crossed and holds a blue microphone. He speaks with a happy expression, saying, [SPEECH_0].","A clear, friendly male voice speaking in a calm and warm tone, with a slight accent. The dialogue is natural and conversational, with a moderate pace and a happy, reflective emotion. The audio is clean and well-recorded, with no noticeable background noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/b7afd4f8fcbaa1ead37d4d5bc8b8793e-Scene-019.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/b7afd4f8fcbaa1ead37d4d5bc8b8793e-Scene-019.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set outdoors on a sunny day, with a clear sky and bright, natural lighting. In the center foreground, a young man with short brown hair, wearing a white polo shirt, is speaking to the camera with an engaged and smiling expression. Behind him, in the background, is a coastal landscape featuring a wide beach, the ocean with visible waves, a city skyline, and a large, rocky mountain. The sound of ocean waves is audible throughout the clip. The man speaks, saying, [SPEECH_0].","A clear, calm male voice speaking in a reflective and happy tone. The speech is steady and conversational, with a natural cadence. The background contains the continuous, gentle sound of ocean waves.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/f38598e84c809d5712d773a49652995f-Scene-001_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/f38598e84c809d5712d773a49652995f-Scene-001_subtitle_cropped.wav
"This is a vlog presented as a static, eye-level medium shot from a front view. The scene is set in an outdoor park or garden during the daytime, with a large palm tree to the left, green bushes, and a modern building visible in the far background, all illuminated by natural light. In the center of the frame, a young woman with long, wavy blonde hair, wearing a black long-sleeved top over a green turtleneck shirt, is sitting and speaking directly to the camera with an engaged and expressive demeanor. She says, [SPEECH_0]. Faint background sounds of birds chirping are audible throughout the clip.","A clear, female voice speaking in a neutral and informative tone, with a steady pace and standard English accent. The speech is prominent and intelligible, with faint ambient sounds of birds chirping in the background.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/31f977725af7391b037dcf655ae91896-Scene-125_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/31f977725af7391b037dcf655ae91896-Scene-125_cropped.wav
"This is a vlog, presented as a static, eye-level medium shot from a front view. The scene is set in an outdoor park on a sunny day, illuminated by natural light, with green grass, trees with yellow autumn leaves, and a road with parked cars visible in the background. In the center of the frame, a man with dark hair, wearing a black puffer jacket with 'THE RUNNING CHANNEL' logo on the chest, stands and talks to the camera with an engaged and smiling expression, using various hand gestures. He says, [SPEECH_0]. Towards the end of the clip, a white rectangular graphic with red text appears at the bottom of the screen, accompanied by a text appearance sound effect.","A clear, friendly male voice speaking in a calm and warm tone. The dialogue is natural and conversational, with a moderate pace and a cheerful, engaging delivery. The background is quiet, with only a faint ambient outdoor sound, suggesting an open-air environment.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/93b512138668914f391d809fc52a1483-Scene-016_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/93b512138668914f391d809fc52a1483-Scene-016_subtitle_cropped.wav
